CAI Type,Entity name,Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Explanation,Broadband Need,Broadband Availability
H,ADVANCED DERMATOLOGIC SURGERY PA,,1346476199,,1119857236,6901 W 121ST ST,OVERLAND PARK,KS,66209,-94.66569038,38.90848741,,1000,10000
H,ENCOMPASS MEDICAL GROUP PA,,1326678285,,1119857222,7020 W 121ST ST,OVERLAND PARK,KS,66209,-94.66716753,38.90862143,,1000,
H,BROOKDALE OVERLAND PARK,,175517,,1119857215,12000 LAMAR,OVERLAND PARK,KS,66209,-94.66038485,38.91071264,,1000,2000
H,INTEGRATED REHAB CONSULTANTS LLC,,1023546041,,1119857215,12000 LAMAR AVE,OVERLAND PARK,KS,66209,-94.66038485,38.91071264,,1000,2000
F,LAMAR COURT ASSISTED LIVING COMMUNITY,,,,1119857146,11909 LAMAR,Overland Park,KS,66209,-94.65709552,38.91111678,,1000,2000
H,ROBERT MARRIOTT MEDICAL CORP,,1366169096,,1119857146,11909 LAMAR AVE,OVERLAND PARK,KS,66209,-94.65709552,38.91111678,,1000,2000
H,JOY E CUEZZE MD LLC,,1033687785,,1119857116,6101 W 119TH ST,OVERLAND PARK,KS,66209,-94.65530135,38.9123078,,1000,1000
H,"HUNTER FAMILY VISION, P.A.",,1174784326,,1119856885,4700 W 135TH ST,LEAWOOD,KS,66224,-94.6408458,38.88413108,,1000,
H,SERC REHABILITATION PARTNERS LLC,,1093372377,,1119856881,4800 W 135TH ST,LEAWOOD,KS,66224,-94.64230605,38.88511618,,1000,
F,THE HOMESTEAD OF LEAWOOD,,,,1119855872,12720 STATELINE ROAD,Leawood,KS,66209,-94.60854067,38.89778834,,1000,1000
H,NTTR MEDICAL LLC,,1043315914,,1119855872,12720 STATE LINE RD,LEAWOOD,KS,66209,-94.60854067,38.89778834,,1000,1000
F,BROOKDALE - LEAWOOD STATE LINE,,,,1119855837,12724 STATELINE ROAD,Leawood,KS,66209,-94.60898961,38.89698726,,1000,1000
H,KANSAS POST ACUTE MEDICAL SERVICES 1 PA,,1326129743,,1119855837,12724 STATE LINE RD,LEAWOOD,KS,66209,-94.60898961,38.89698726,,1000,1000
S,BLUE VALLEY NORTH HIGH,76864,,2399007686,1119855251,12200 Lamar Ave.,Overland Park,KS,66209,-94.66070189,38.90698126,,1000,
F,SAINT LUKE'S COMMUNITY HOSPITAL AT LEAWOOD,,,,1119855084,13200 State Line Road,Leawood,KS,66209,-94.60869068,38.88910158,,1000,1000
H,SAINT LUKES PHYSICIAN GROUP INC,,1316971294,,1119855084,13200 STATE LINE RD,LEAWOOD,KS,66209,-94.60869068,38.88910158,,1000,1000
H,"ADVANCED RADIOLOGY CONSULTANTS OF KANSAS CITY, PA",,1386039337,,1119855084,13200 STATE LINE RD,LEAWOOD,KS,66209,-94.60869068,38.88910158,,1000,1000
H,RESIDENTIAL HOME HEALTH OF KANSAS,,178067,,1119855064,13002 STATELINE RD,LEAWOOD,KS,66209,-94.60924574,38.89164773,,1000,
S,MISSION TRAIL ELEMENTARY,76862,,2399007686,1119854896,13200 Mission Road,Leawood,KS,66209,-94.63165198,38.88762233,,1000,
S,KANSAS CITY CHRISTIAN SCHOOL,76857,,,1119851639,4801 W 79TH ST,PRAIRIE VLG,KS,66208,-94.64150697,38.98528019,,1000,
H,"ADVANCED RADIOLOGY CONSULTANTS OF KANSAS CITY, PA",,1215970736,,1119850174,3408 W 69TH ST,MISSION HILLS,KS,66208,-94.62523434,39.00567113,,1000,5000
S,COMMUNITY SCHOOL #1,,,2399024428,1119848092,6400 STATE LINE RD,MISSION HILLS,KS,66208,-94.60814063,39.01346891,,1000,
H,EMPOWERME REHABILITATION MISSOURI LLC,,1023692472,,1119846847,2700 SOMERSET DR,PRAIRIE VILLAGE,KS,66206,-94.61720654,38.98501617,,1000,2000
H,JOY E CUEZZE MD LLC,,1043212210,,1119846847,2700 SOMERSET DR,PRAIRIE VILLAGE,KS,66206,-94.61720654,38.98501617,,1000,2000
H,UNITED IMAGING CONSULTANTS LLC,,1316942667,,1119845529,2016 W 56TH ST,MISSION HILLS,KS,66208,-94.60866268,39.0263882,,1000,2000
H,NEURO INTERVENTIONAL AND DIAGNOSTIC ASSOCIATES PC,,1033173786,,1119844574,9115 BEL AIR CIR,OVERLAND PARK,KS,66207,-94.65264008,38.96296886,,1000,2000
S,BETHANY LUTHERAN SCHOOL,77659,,2399007686,1119844559,9101 LAMAR AVE,OVERLAND PARK,KS,66207,-94.65767358,38.96313298,,1000,
H,LAUGHLIN PERFORMANCE AND PHYSICAL THERAPY LLC,,1205875788,,1119843854,9506 NALL AVE,OVERLAND PARK,KS,66207,-94.65127894,38.95540711,,1000,
H,CVS PHARMACY #05271,,19903047,,1119843840,9501 NALL AVE,OVERLAND PARK,KS,66207,-94.64849566,38.95604627,,1000,1000
H,EXERCISE THERAPY CONSULTANTS INC,,1174006613,,1119843838,5267 W 95TH ST,OVERLAND PARK,KS,66207,-94.6458953,38.95626629,,1000,
H,ACUITY VISION CENTER LLC,,1225220346,,1119843772,9009 ROE AVE,PRAIRIE VILLAGE,KS,66207,-94.63910673,38.96575614,,1000,1000
H,"DRS HAWKS, BESLER AND",,20169285,,1119843433,5703 W 95TH ST,OVERLAND PARK,KS,66207,-94.65254007,38.9563782,,1000,
H,"DRS.HAWKS, BESLER AND ROGERS OPTOMETRISTS PA",,1114118882,,1119843433,5703 W 95TH ST,OVERLAND PARK,KS,66207,-94.65254007,38.9563782,,1000,
H,KHAN EYELID AND FACIAL PLASTIC SURGERY LLC,,1316932007,,1119843206,9650 NALL AVE,OVERLAND PARK,KS,66207,-94.64953477,38.95377194,,1000,2000
F,ADVANCED HEALTHCARE OF OVERLAND PARK,,,,1119840084,4700 Indian Creek Parkway,Overland Park,KS,66207,-94.64035685,38.93701737,,1000,
H,"AHC HOME HEALTH OF KANSAS, LLC (HOSPICE)",,171609,,1119840084,4700 INDIAN CREEK PARKWAY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
H,ADVANCED HEALTH CARE OF OVERLAND PARK,,175542,,1119840084,4700 INDIAN CREEK PARKWAY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
H,ADVANCED HOME HEALTH CARE,,178106,,1119840084,4700 INDIAN CREEK PKWY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
H,JOY E CUEZZE MD LLC,,1013499235,,1119840084,4700 INDIAN CREEK PKWY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
H,KC HOSPITALISTS PA,,1124384292,,1119840084,4700 INDIAN CREEK PKWY,OVERLAND PARK,KS,66213,-94.64035685,38.93701737,,1000,
H,KC HOSPITALISTS PA,,1154399921,,1119840084,4700 INDIAN CREEK PKWY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
H,PRIME HEALTHCARE KANSAS CITY - PHYSICIAN SERVICES LLC,,1336149137,,1119840084,4700 INDIAN CREEK PKWY,OVERLAND PARK,KS,66207,-94.64035685,38.93701737,,1000,
F,MANORCARE HEALTH SERVICES - OVERLAND PARK,,,,1119839982,5211 W 103RD ST,Overland Park,KS,66207,-94.64604042,38.94088865,,1000,1000
H,OVERLAND PARK CENTER FOR REHABILITATION AND HEALTH,,175180,,1119839982,5211 W 103RD STREET,OVERLAND PARK,KS,66207,-94.64604042,38.94088865,,1000,1000
S,CORE OF ARS CATHOLIC SCHOOL,,,,1119839536,9403 MISSION RD,LEAWOOD,KS,66206,-94.62978979,38.95956752,,1000,
H,CVS PHARMACY #08606,,19903077,,1119839285,9521 MISSION RD,OVERLAND PARK,KS,66206,-94.62979079,38.95596716,,1000,1000
F,THE FORUM AT OVERLAND PARK,,,,1119839277,3501 W 95TH ST,Overland Park,KS,66206,-94.62721254,38.95587115,,1000,1000
H,PRIME HEALTHCARE KANSAS CITY - PHYSICIAN SERVICES LLC,,1427012574,,1119839277,3501 W 95TH ST,OVERLAND PARK,KS,66206,-94.62721254,38.95587115,,1000,1000
H,"BRIGHTON HOSPICE KANSAS, LLC",,171621,,1119836671,10601 MISSION RD,LEAWOOD,KS,66206,-94.62939075,38.93394796,,1000,10000
H,PSYCHIATRY ASSOCIATES OF KANSAS CITY PA,,1033147210,,1119836310,8900 STATE LINE RD,LEAWOOD,KS,66206,-94.60875169,38.96698826,,1000,
F,HOWE DRIVE,,,,1119836229,10205 HOWE DR,Leawood,KS,66206,-94.62744556,38.94343191,,1000,5000
S,THE PHOENIX MONTESSORI SCHOOL,,,,1119835882,2013 W 104TH ST,LEAWOOD,KS,66206,-94.61110193,38.9383074,,1000,
F,CARE HAVEN HOMES OVERBROOK,,,,1119835753,9833 OVERBROOK COURT,Leawood,KS,66206,-94.60924574,38.94341791,,1000,1000
F,OVERBROOK,,,,1119835736,9825 OVERBROOK RD,Leawood,KS,66206,-94.61047886,38.94427109,,1000,1000
H,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,1013003425,,1119834818,4350 SHAWNEE MISSION PKWY,FAIRWAY,KS,66205,-94.63737355,39.02795836,,1000,10000
H,KANSAS UNIVERSITY PHYSICIANS INC,,1033101316,,1119834818,4350 SHAWNEE MISSION PKWY,FAIRWAY,KS,66205,-94.63737355,39.02795836,,1000,10000
F,FAIRWAY POLICE DEPT,,,,1119834759,5252 Belinder Rd,Fairway,KS,66205,-94.61697841,39.03397196,,1000,
H,MISSYS' BOUTIQUE,,20235333,,1119834721,2650 SHAWNEE MISSION PARKWAY,WESTWOOD,KS,66205,-94.61521234,39.03395796,,1000,
H,JAYHAWK PRIMARY CARE INC,,1063431823,,1119834721,2650 SHAWNEE MISSION PKWY,WESTWOOD,KS,66205,-94.61521234,39.03395796,,1000,
H,KANSAS UNIVERSITY PHYSICIANS INC,,1104211192,,1119834721,2650 SHAWNEE MISSION PKWY,WESTWOOD,KS,66205,-94.61521234,39.03395796,,1000,
H,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,1215166681,,1119834721,2650 SHAWNEE MISSION PKWY,WESTWOOD,KS,66205,-94.61521234,39.03395796,,1000,
S,WESTWOOD VIEW ELEM,76837,,2399017834,1119834469,2511 W 50th St,Shawnee Mission,KS,66205,-94.61349016,39.03670724,,1000,
H,UNIV OF KS HOSP CANCER CTR PHARMACY,,20235273,,1119834466,2330 SHAWNEE MISSION PKWY,WESTWOOD,KS,66205,-94.61333415,39.03391796,,1000,
H,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,1104048933,,1119834466,2330 SHAWNEE MISSION PKWY,WESTWOOD,KS,66205,-94.61333415,39.03391796,,1000,
F,WESTWOOD POLICE DEPT,,,,1119834265,4700 Rainbow Blvd,Shawnee Mission,KS,66205,-94.61230105,39.04369793,,1000,
H,KANSAS UNIVERSITY PHYSICIANS INC,,1003078007,,1119834240,1901 W 47TH PL,WESTWOOD,KS,66205,-94.60804562,39.04251782,,1000,10000
S,HORIZON ACADEMY,17017257,,2399011921,1119833760,4901 REINHARDT DR STE A,ROELAND PARK,KS,66205,-94.62443926,39.0393405,,1000,
F,SAINT LUKE'S COMMUNITY HOSPITAL AT ROELAND PARK,,,,1119832801,4720 Johnson Drive,Mission,KS,66205,-94.64071789,39.02544611,,1000,
H,SAINT LUKES PHYSICIAN GROUP INC,,1003872714,,1119832801,4720 JOHNSON DR,ROELAND PARK,KS,66205,-94.64071789,39.02544611,,1000,
F,MISSION SPRINGS ASSISTED LIVING I,,,,1119832685,5300 W 61ST PLACE,Mission,KS,66205,-94.6468514,39.01794236,,1000,1000
F,MISSION SPRINGS ASSISTED LIVING II,,,,1119832685,5350 WEST 61ST PLACE,Mission,KS,66205,-94.6468514,39.01794236,,1000,1000
H,FAIRWAY EYE CENTER INC,,1205211349,,1119830422,3414 SHAWNEE MISSION PKWY,FAIRWAY,KS,66205,-94.62552837,39.02999656,,1000,10000
S,ROESLAND ELEM,76833,,2399017834,1119830347,4900 Parish Dr,Shawnee Mission,KS,66205,-94.63461228,39.03988755,,1000,
S,ST AGNES CATHOLIC SCHOOL,76836,,,1119829851,5130 MISSION RD,ROELAND PARK,KS,66205,-94.62478429,39.03560813,,1000,
H,WAL-MART PHARMACY 10-2490,,20031831,,1119829545,5150 ROE BLVD,ROELAND PARK,KS,66205,-94.64124594,39.03559112,,1000,
H,WALGREENS #4185,,19942119,,1119829502,4951 ROE BLVD,ROELAND PARK,KS,66205,-94.63910673,39.03888645,,1000,2000
L,JOHNSON COUNTY LIBRARY,150175,,2399050331,1119829495,5120 Cedar,Roeland Park,KS,66205,-94.64230105,39.03563713,,1000,
F,ROELAND PARK POLICE DEPT,,,,1119829480,4600 W 51st St,Roeland Park,KS,66205,-94.63935175,39.03686225,,1000,
S,SHAWNEE MISSION CHRISTIAN SCHOOL,76835,,,1119829370,4901 MISSION RD,WESTWOOD,KS,66205,-94.62073989,39.04013068,,1000,
H,WALMART PHARMACY 10-0998,,20027337,,1119829305,4701 MISSION RD,WESTWOOD,KS,66205,-94.61943476,39.04362193,,1000,
S,ROCK CREEK HIGH SCHOOL,17027339,,2399021318,1119055728,9355 Flush Road,St George,KS,66535,-96.43867368,39.30253282,,1000,1000
H,WAMEGO DRUG STORE,,20237967,,1119055708,501 LINCOLN ST,WAMEGO,KS,66547,-96.30546736,39.20225789,,1000,1000
H,ST MARYS PHARMACY,,20133543,,1119055694,520 W BERTRAND AVE,SAINT MARYS,KS,66536,-96.07062888,39.19361693,,1000,1000
H,"RYAN J. KUEKER, OD, PA",,1023670932,,1119055685,310 LEONARD ST,ONAGA,KS,66521,-96.16969578,39.49009067,,1000,1000
F,ST MARYS POLICE DEPT,,,,1119055678,412 W Bertrand Ave,St Marys,KS,66536,-96.06936775,39.19304797,,1000,1000
L,POTTAWATOMIE-WAUBAUNSEE REGIONAL LIBRARY,137671,,2399033578,1119055670,313 Leonard,Onaga,KS,66521,-96.17025684,39.49022169,,1000,1000
L,POTTAWATOMIE-WAUBAUNSEE REGIONAL LIBRARY,137671,,2399033589,1119055644,315 Main St,Westmoreland,KS,66549,-96.41275109,39.39286285,,1000,1000
F,POTTAWATOMIE COUNTY JT. RURAL FIRE DISTRICT # 4,,,,1119055586,209 Center ST,Wheaton,KS,66521,-96.31850667,39.5023868,,1000,1000
H,"RYAN J. KUEKER, OD, PA",,1023670932,,1119055546,525 W BERTRAND AVE,SAINT MARYS,KS,66536,-96.07060688,39.19413008,,1000,1000
L,WAMEGO PUBLIC LIBRARY,137680,,2399017819,1119055437,431 Lincoln,Wamego,KS,66547,-96.3054173,39.20198038,,1000,
F,POTTAWATOMIE COUNTY FIRE DISTRICT #10,,,,1119055408,206 1st St,Saint George,KS,66535,-96.42192891,39.19045061,,1000,
S,OLIVER BROWN ELEMENTARY,17027430,,2399008804,1119054134,4787 Jackies Way,Manhattan,KS,66502,-96.50257307,39.21617228,,1000,10000
F,POTTAWATOMIE COUNTY SHERIFFS DEPARTMENT,,,,1119049658,108 N 1st St,Westmoreland,KS,66549,-96.41522834,39.39352692,,1000,1000
S,FLINT HILLS CHRISTIAN SCHOOL,,,2399013635,1119049498,3905 GREEN VALLEY RD,MANHATTAN,KS,66502,-96.50912377,39.20166735,,1000,
H,"THE WOMEN'S HEALTH GROUP, P.A.",,1073033064,,1119049269,8315 POSITANO DR,MANHATTAN,KS,66502,-96.52030185,39.19695126,,1000,1000
H,DILLON PHARMACY # 15,,20161029,,1119048899,130 SARBER LN,MANHATTAN,KS,66502,-96.55606242,39.18266883,,1000,1000
F,DAVITA MANHATTAN DIALYSIS,,,,1119048809,519 McCall Rd,Manhattan,KS,66502,-96.54971779,39.19015668,,1000,
H,DAVITA MANHATTAN DIALYSIS,,172564,,1119048809,519 McCall Rd,MANHATTAN,KS,66502,-96.54971779,39.19015668,,1000,
F,K+STAT URGENT CARE CENTER,,,,1119048782,930 Hayes Dr,Manhattan,KS,66502,-96.55425128,39.18894808,,1000,
H,MAXIMUM FUNCTIONAL PERFORMANCE INC,,1326466095,,1119048780,426 MCCALL RD A,MANHATTAN,KS,66502,-96.55340116,39.18881145,,1000,1000
F,BLUE TOWNSHIP FIRE-RESCUE,,,,1119048661,3503 Scottie LN,Manhattan,KS,66502,-96.51523434,39.19466703,,1000,
F,PAWNEE MENTAL HEALTH,,,,1119048622,1558 Hayes Dr.,Manhattan,KS,66502,-96.55662342,39.19592178,,1000,
H,PAWNEE MENTAL HEALTH SERVICE INC,,1336770205,,1119048622,1558 HAYES DR,MANHATTAN,KS,66502,-96.55662342,39.19592178,,1000,
H,LINCARE INC,,20192037,,1119048587,1700 HAYES DR,MANHATTAN,KS,66502,-96.55770159,39.19703137,,1000,1000
H,STARR MEDICAL SUPPLY INC,,20057901,,1119048570,8831 QUAIL LN,MANHATTAN,KS,66502,-96.51001282,39.1973013,,1000,1000
F,HOME OF THE FLINT HILLS,,,,1119047585,11771 Legacy Place,Saint George,KS,66535,-96.4408408,39.20281885,,1000,1000
F,ST GEORGE POLICE DEPT,,,,1119047445,214 1st St,St George,KS,66535,-96.42136795,39.1903676,,1000,1000
S,ST GEORGE ELEM,,,2399021318,1119047082,200 Blackjack Road,St George,KS,66535,-96.42898465,39.19683287,,1000,
H,PRAIRIE WINDS FAMILY CARE LLC,,1083095996,,1119046556,12065 JOHN SCOTT RD,SAINT GEORGE,KS,66535,-96.43710153,39.21102177,,1000,1000
F,VINTAGE PARK AT WAMEGO,,,,1119046442,1607 4TH STREET,Wamego,KS,66547,-96.31615643,39.19961753,,1000,1000
S,WAMEGO HIGH SCHOOL VIRTUAL SCHOOL,,,2399025367,1119046348,801 Lincoln,Wamego,KS,66547,-96.30596731,39.20688725,,1000,1000
S,WAMEGO HIGH,77063,,2399025367,1119046348,801 N Lincoln,Wamego,KS,66547,-96.30596731,39.20688725,,1000,1000
H,LINCOLN CENTER OB GYN PA,,1013577899,,1119046326,1704 COMMERCIAL CIR,WAMEGO,KS,66547,-96.31872369,39.21194776,,1000,
H,COTTON O'NEIL CLINIC REVOCABLE TRUST,,1306347851,,1119046326,1704 COMMERCIAL CIR,WAMEGO,KS,66547,-96.31872369,39.21194776,,1000,
S,WEST ELEM,77062,,2399031532,1119046287,1911 6th St,Wamego,KS,66547,-96.31861262,39.20209149,,1000,
H,"RYAN J. KUEKER, OD, PA",,1215116876,,1119046251,631 LINCOLN AVE,WAMEGO,KS,66547,-96.30538435,39.20451802,,1000,1000
F,WAMEGO POLICE DEPARTMENT,,,,1119045665,408 Elm St,Wamego,KS,66547,-96.30618447,39.20155834,,1000,
F,WAMEGO CITY FIRE DEPARTMENT,,,,1119045469,514 Plum St,Wamego,KS,66547,-96.29655141,39.20322851,,1000,
F,GOOD SAMARITAN SOCIETY - VALLEY VISTA,,,,1119045395,2011 GRANDVIEW DRIVE,Wamego,KS,66547,-96.32058987,39.20362193,,1000,1000
H,GOOD SAMARITAN SOCIETY - VALLEY VISTA,,175359,,1119045395,2011 GRANDVIEW DRIVE,WAMEGO,KS,66547,-96.32058987,39.20362193,,1000,1000
F,WAMEGO CITY HOSPITAL,,,,1119045129,711 GENN DRIVE,Wamego,KS,66547,-96.31919073,39.20481105,,1000,
F,WAMEGO FAMILY HEALTH CARE,,,,1119045129,711 GENN DRIVE,Wamego,KS,66547,-96.31919073,39.20481105,,1000,
H,WAMEGO HEALTH CENTER,,171337,,1119045129,711 GENN DRIVE,WAMEGO,KS,66547,-96.31919073,39.20481105,,1000,
H,WAMEGO HOSPITAL ASSOCIATION,,1063769438,,1119045129,711 GENN DR,WAMEGO,KS,66547,-96.31919073,39.20481105,,1000,
F,KANSAS HOSPICE CARE,,,,1119044851,1010 LINCOLN AVE,Wamego,KS,66547,-96.30513933,39.2093265,,1000,1000
S,HIGHLAND COMMUNITY COLLEGE,,,,1119044797,500 MILLER DR,Wanego,KS,66547,-96.2878175,39.20940051,,1000,1000
H,PAWNEE MENTAL HEALTH SERVICE INC,,1164995106,,1119044790,510 E US HWY 24,WAMEGO,KS,66547,-96.30035185,39.21052262,,1000,1000
P,WAMEGO HOUSING AUTHORITY,,,,1119044773,1201 CHRYSLER Drive,WAMEGO,KS,66547,-96.31205602,39.21104177,,1000,1000
S,WAMEGO MIDDLE SCHOOL,77064,,2399025367,1119044420,1701 Kaw Valley Road,Wamego,KS,66547,-96.31687844,39.21581777,,1000,
S,ST. MARYS JUNIOR SENIOR HIGH,,,2399019470,1119044291,601 E Lasley,St Marys,KS,66536,-96.05776253,39.18632282,,1000,
S,ST MARYS ELEM,77991,,2399019470,1119044291,312 Grand Avenue,St Marys,KS,66536,-96.05776253,39.18632282,,1000,
C,AUBERT-WALLS POST,,,,1119044078,110 S. 5th St,Saint Marys,KS,66536,-96.06969578,39.19274684,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
F,SAINT MARYS FIRE DEPARTMENT,,,,1119043714,601 N 7th ST,Saint Marys,KS,66536,-96.06941776,39.19951652,,1000,1000
S,WESTMORELAND ELEM,77066,,2399021318,1119041641,205 S Fourth,Westmoreland,KS,66549,-96.41312317,39.39144733,,1000,
S,Kansas State University,,,,1119041058,612 E Campbell,Westmoreland,KS,66549,-96.40893461,39.40011168,,1000,1000
G,POTTAWATOMIE COUNTY OFFICE,,,,1119041049,207 N 1st St,Westmoreland,KS,66549,-96.41653447,39.39487705,,1000,
F,WESTY COMMUNITY CARE HOME,,,,1119040987,105 N HIGHWAY 99,Westmoreland,KS,66549,-96.40862368,39.39361193,,1000,1000
H,WESTY COMMUNITY CARE HOME,,175471,,1119040987,105 N HIGHWAY 99,WESTMORELAND,KS,66549,-96.40862368,39.39361193,,1000,1000
C,NORTHEAST KANSAS COMMUNITY ACTION PROGRAM (WESTMORELAND),,,,1119040929,312 Main St,Westmoreland,KS,66549,-96.41295101,39.39319898,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
F,7 TOWNSHIP AND WESTMORELAND FIRE DEPARTMENT,,,,1119040813,510 Campbell ST,Westmoreland,KS,66549,-96.41039585,39.39958052,,1000,1000
F,POTTAWATOMIE COUNTY FIRE DISTRICT 6,,,,1119040652,320 2ND ST,Olsburg,KS,66520,-96.61474529,39.4313877,,1000,1000
S,MCCORMICK ELEMENTARY,77020,,2399038656,1119040606,109 North 1st,Olsburg,KS,66520,-96.61673943,39.42898008,,1000,
F,COMMUNITY HEALTH CARE ONAGA,,,,1119040097,120 WEST 8TH STEET,Onaga,KS,66521,-96.17169598,39.49621629,,1000,1000
F,REDBUD PLAZA,,,,1119040097,205 WEST 9TH,Onaga,KS,66521,-96.17169598,39.49621629,,1000,1000
H,COMMUNITY HOMEHEALTH,,177159,,1119040097,120 W. 8th St,ONAGA,KS,66521,-96.17169598,39.49621629,,1000,1000
H,COMMUNITY HOMECARE EQUIPMENT,,20288559,,1119040097,120 W 8TH ST,ONAGA,KS,66521,-96.17169598,39.49621629,,1000,1000
H,COMMUNITY HEALTHCARE SYSTEM INC,,1376523878,,1119040097,120 W 8TH ST,ONAGA,KS,66521,-96.17169598,39.49621629,,1000,1000
F,CITY OF ONAGA FIRE DEPARTMENT AND RURAL FIRE DISTRICT #3,,,,1119039943,319 Prospect ST,Onaga,KS,66521,-96.1688126,39.49052762,,1000,
F,ONAGA HEALTH & REHAB,,,,1119039879,500 WESTERN ST,Onaga,KS,66521,-96.17415623,39.49182775,,1000,1000
H,"ONAGA OPERATOR, LLC",,175220,,1119039879,500 WESTERN STREET,ONAGA,KS,66521,-96.17415623,39.49182775,,1000,1000
S,ONAGA SENIOR HIGH,77021,,2399038229,1119039820,500 High Street,Onaga,KS,66521,-96.16636749,39.49173736,,1000,
S,ONAGA ELEM,77022,,2399038229,1119039820,400 High St,Onaga,KS,66521,-96.16636749,39.49173736,,1000,
F,ONAGA CLINIC,,,,1119039747,114 W EIGHTH,Onaga,KS,66521,-96.17126294,39.49499806,,1000,1000
H,COMMUNITY HEALTHCARE SYSTEM INC,,1023119765,,1119039747,114 W 8TH ST,ONAGA,KS,66521,-96.17126294,39.49499806,,1000,1000
F,POTTAWATOMIE COUNTY RURAL FIRE DISTRICT #2,,,,1119039503,400 Commercial ST,Havensville,KS,66432,-96.0768844,39.51009867,,1000,
H,MATHIS REHAB CENTERS LLC,,1083353528,,1119039237,8200 SOUTHPORT DR,MANHATTAN,KS,66502,-96.52492325,39.19342153,,1000,
H,WAL MART PHARMACY 10 0035,,20036601,,1119039233,101 E BLUEMONT AVE,MANHATTAN,KS,66502,-96.55619547,39.18843003,,1000,
H,WAINWRIGHT EYE CARE PA,,1164519294,,1119039233,101 BLUEMONT AVE,MANHATTAN,KS,66502,-96.55619547,39.18843003,,1000,
S,Kansas State University,,,,1118845945,108 W. Lincoln,Lincoln,KS,67455,-98.14820164,39.04049161,,1000,1000
F,DENMARK RURAL FIRE DEPARTMENT,,,,1118845855,100-198 S Main St,Slyvan Grove,KS,67481,-98.39358917,39.01076764,,1000,500
F,CITY OF LINCOLN FIRE DEPARTMENT,,,,1118843094,102 N 6TH ST,Lincoln,KS,67455,-98.15167898,39.04049161,,1000,1000
S,LINCOLN ELEM,77974,,2399007855,1118842969,304 South 4th,Lincoln,KS,67455,-98.14865662,39.03785797,,1000,
P,LINCOLN HOUSING AUTHORITY,,,,1118842783,127 E Court St,Lincoln,KS,67455,-98.14639545,39.03894646,,1000,1000
G,LINCOLN COUNTY DISTRICT COURT,,,,1118842661,216 E Lincoln Ave,Lincoln,KS,67455,-98.14522834,39.04067663,,1000,1000
F,LINCOLN COUNTY SHERIFF'S OFFICE,,,,1118842175,116 N 2nd St,Lincoln,KS,67455,-98.14481224,39.04096728,,1000,
L,SYLVAN GROVE PUBLIC LIBRARY,138006,,,1118842054,122 S. Main Street,Sylvan Grove,KS,67481,-98.39362818,39.00998056,,1000,500
S,SYLVAN-LUCAS UNIFIED JR. SR,77844,,2399000959,1118841770,504 West 4th,Sylvan Grove,KS,67481,-98.40132895,39.01488005,,1000,500
L,LINCOLN CARNEGIE LIBRARY,137989,,2399017631,1118841613,203 S. Third,Lincoln Center,KS,67455,-98.14577333,39.03902219,,1000,
F,LINCOLN RURAL FIRE DEPARTMENT #1,,,,1118841586,217 S 3RD ST,Lincoln,KS,67455,-98.1458343,39.03858742,,1000,1000
F,LINCOLN COUNTY HOSPITAL,,,,1118841289,624 N 2ND ST,Lincoln,KS,67455,-98.14402826,39.04547073,,1000,
H,LINCOLN COUNTY HOSPITAL,,1235196841,,1118841289,624 N SECOND,LINCOLN,KS,67455,-98.14402826,39.04547073,,1000,
F,LINCOLN COUNTY MEDICAL CLINIC,,,,1118841200,313 E FRANKLIN,Lincoln,KS,67455,-98.142856,39.04579714,,1000,1000
H,LINCOLN COUNTY HOSPITAL,,171360,,1118841200,313 E FRANKLIN,LINCOLN,KS,67455,-98.142856,39.04579714,,1000,1000
F,BEVERLY RURAL FIRE DEPARTMENT,,,,1118840888,2771 E Kiowa,Beverly,KS,67423,-97.99028984,39.01567713,,1000,220
F,LINCOLN COUNTY HOSPITAL HHA/HOSPICE,,,,1118840875,922 NORTH 5TH ST,Lincoln,KS,67455,-98.15021784,39.04941651,,1000,1000
F,"LINCOLN PARK MANOR, INC.",,,,1118840875,922 N 5th St,Lincoln County,KS,67455,-98.15021784,39.04941651,,1000,1000
F,MID-AMERICA HEALTH CARE,,,,1118840875,922 N 5TH ST,Lincoln,KS,67455,-98.15021784,39.04941651,,1000,1000
H,LINCOLN PARK MANOR INC,,175419,,1118840875,922 N 5TH ST,LINCOLN,KS,67455,-98.15021784,39.04941651,,1000,1000
H,LINCOLN PARK MANOR INC HHA,,177274,,1118840875,922 N 5TH ST,LINCOLN,KS,67455,-98.15021784,39.04941651,,1000,1000
